x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.1755,0.0154,0.2756,0.0000e+00,-2.1759e-08,-8.0622e-09,3.4964
0.1755,0.0000,0.2760,0.0000e+00,-2.2055e-08,-7.2142e-09,3.4577
0.1755,-0.0154,0.2756,0.0000e+00,-2.2823e-08,-4.1916e-09,3.3232
0.1755,-0.0308,0.2743,0.0000e+00,-2.3203e-08,-2.6509e-10,3.1530
0.1755,-0.0461,0.2721,0.0000e+00,-2.3123e-08,1.9438e-09,3.0577
0.1755,-0.0961,0.2587,0.0000e+00,-2.3001e-08,-3.0675e-09,3.2742
0.1755,-0.1104,0.2529,0.0000e+00,-2.2166e-08,-6.8662e-09,3.4420
0.1755,-0.1244,0.2464,0.0000e+00,-2.2374e-08,-6.1525e-09,3.4099
0.1755,-0.1380,0.2390,0.0000e+00,-2.0091e-08,1.1610e-08,2.6176
0.1755,-0.1512,0.2309,0.0000e+00,-1.2981e-09,2.3168e-08,1.6268
0.1755,-0.1638,0.2221,0.0000e+00,1.8886e-08,1.3482e-08,0.6200
0.1755,-0.1760,0.2126,0.0000e+00,8.2280e-09,-2.1697e-08,-1.2083
0.1755,-0.2126,0.1760,0.0000e+00,2.9885e-10,2.3203e-08,1.5579
0.1755,-0.2221,0.1638,0.0000e+00,-2.2399e-08,-6.0607e-09,3.4058
0.1755,-0.2309,0.1512,0.0000e+00,-2.3190e-08,8.3273e-10,3.1057
0.1755,-0.2390,0.1380,0.0000e+00,2.3019e-08,2.9332e-09,0.1267
0.1755,-0.2464,0.1244,0.0000e+00,2.1809e-08,7.9269e-09,0.3486
0.1755,-0.2529,0.1104,0.0000e+00,2.1729e-08,8.1430e-09,0.3586
0.1755,-0.2587,0.0961,0.0000e+00,-1.8538e-08,1.3957e-08,2.4962
0.1755,-0.2721,0.0461,0.0000e+00,-2.3159e-08,-1.4499e-09,3.2041
