x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0045,-0.1512,-0.2309,0.0000e+00,2.0224e-08,-4.7435e-08,5.1154
0.0045,-0.1380,-0.2390,0.0000e+00,1.8422e-08,-4.8163e-08,5.0777
0.0045,-0.1244,-0.2464,0.0000e+00,2.1119e-08,-4.7043e-08,5.1344
0.0045,-0.1104,-0.2529,0.0000e+00,5.1566e-08,5.0105e-26,0.0000
0.0045,-0.0961,-0.2587,0.0000e+00,3.0994e-08,-4.1212e-08,5.3572
0.0045,-0.0461,-0.2721,0.0000e+00,4.7719e-08,-1.9544e-08,5.8945
0.0045,-0.0308,-0.2743,0.0000e+00,5.0602e-08,-9.9265e-09,6.0895
0.0045,-0.0154,-0.2756,0.0000e+00,5.1527e-08,2.0098e-09,0.0390
0.0045,-0.0000,-0.2760,0.0000e+00,4.7699e-08,1.9593e-08,0.3898
0.0045,0.0154,-0.2756,0.0000e+00,-4.4160e-08,2.6627e-08,2.5990
0.0045,0.0308,-0.2743,0.0000e+00,-5.0077e-08,-1.2302e-08,3.3825
0.0045,0.0461,-0.2721,0.0000e+00,-4.5351e-08,-2.4542e-08,3.6376
0.0045,0.0961,-0.2587,0.0000e+00,-3.1088e-08,-4.1141e-08,4.0653
0.0045,0.1104,-0.2529,0.0000e+00,-3.8697e-08,-3.4082e-08,3.8637
0.0045,0.1244,-0.2464,0.0000e+00,-5.0565e-08,1.0113e-08,2.9442
0.0045,0.1380,-0.2390,0.0000e+00,-3.8629e-08,3.4160e-08,2.4175
0.0045,0.1512,-0.2309,0.0000e+00,-3.6834e-08,3.6088e-08,2.3664
0.0045,0.1638,-0.2221,0.0000e+00,-3.9208e-08,3.3493e-08,2.4346
0.0045,0.1760,-0.2126,0.0000e+00,-4.2582e-08,2.9084e-08,2.5424
0.0045,0.2126,-0.1760,0.0000e+00,-5.0893e-08,8.3047e-09,2.9798
0.0045,0.2221,-0.1638,0.0000e+00,-5.1549e-08,1.3308e-09,3.1158
0.0045,0.2309,-0.1512,0.0000e+00,-5.1254e-08,-5.6615e-09,3.2516
0.0045,0.2390,-0.1380,0.0000e+00,-5.0013e-08,-1.2561e-08,3.3876
0.0045,0.2464,-0.1244,0.0000e+00,-4.7819e-08,-1.9297e-08,3.5251
0.0045,0.2529,-0.1104,0.0000e+00,-4.4572e-08,-2.5931e-08,3.6685
0.0045,0.2587,-0.0961,0.0000e+00,-3.9941e-08,-3.2615e-08,3.8264
0.1215,0.2721,-0.0461,0.0000e+00,5.1566e-08,7.3980e-17,0.0000
0.1215,0.2743,-0.0308,0.0000e+00,5.1566e-08,8.0161e-15,0.0000
0.1215,0.2756,-0.0154,0.0000e+00,5.1566e-08,3.5010e-13,0.0000
0.1215,0.2760,0.0000,0.0000e+00,5.1566e-08,4.2298e-12,0.0001
0.1215,0.2756,0.0154,0.0000e+00,-2.0933e-08,-4.7126e-08,4.2944
0.1215,0.2743,0.0308,0.0000e+00,-2.7034e-08,-4.3912e-08,4.1606
0.1215,0.2721,0.0461,0.0000e+00,-2.6309e-08,-4.4350e-08,4.1770
