x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0585,-0.1638,-0.2221,0.0000e+00,2.0474e-09,2.3114e-08,1.4824
0.0585,-0.1512,-0.2309,0.0000e+00,2.4989e-09,2.3070e-08,1.4629
0.0585,-0.1380,-0.2390,0.0000e+00,2.7348e-09,2.3043e-08,1.4527
0.0585,-0.1244,-0.2464,0.0000e+00,2.2696e-09,2.3094e-08,1.4728
0.0585,-0.1104,-0.2529,0.0000e+00,2.8378e-09,2.3031e-08,1.4482
0.0585,-0.0961,-0.2587,0.0000e+00,4.3698e-09,2.2790e-08,1.3814
0.0585,-0.0461,-0.2721,0.0000e+00,3.7886e-09,2.2893e-08,1.4068
0.0585,-0.0308,-0.2743,0.0000e+00,4.5449e-09,2.2755e-08,1.3737
0.0585,-0.0154,-0.2756,0.0000e+00,4.0334e-09,2.2852e-08,1.3961
0.0585,-0.0000,-0.2760,0.0000e+00,4.5438e-09,2.2756e-08,1.3737
0.0585,0.0154,-0.2756,0.0000e+00,3.6350e-09,2.2918e-08,1.4135
0.0585,0.0308,-0.2743,0.0000e+00,3.1857e-09,2.2985e-08,1.4331
0.0585,0.0461,-0.2721,0.0000e+00,1.3556e-09,2.3165e-08,1.5123
0.0585,0.0961,-0.2587,0.0000e+00,3.8168e-10,2.3202e-08,1.5543
0.0585,0.1104,-0.2529,0.0000e+00,2.4610e-10,2.3203e-08,1.5602
0.0585,0.1244,-0.2464,0.0000e+00,8.4347e-10,2.3189e-08,1.5344
0.0585,0.1380,-0.2390,0.0000e+00,1.6997e-10,2.3204e-08,1.5635
0.0585,0.1512,-0.2309,0.0000e+00,7.7285e-11,2.3205e-08,1.5675
0.0585,0.1638,-0.2221,0.0000e+00,3.7663e-10,2.3202e-08,1.5546
0.0585,0.1760,-0.2126,0.0000e+00,3.6565e-11,2.3205e-08,1.5692
0.0585,0.2126,-0.1760,0.0000e+00,6.1566e-10,2.3197e-08,1.5443
