X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
243.65, 167.06, 131.48, 3.837000, -48.307000, 1.396000
233.22, 167.06, 131.48, 3.802000, -48.329000, 1.397000
222.78, 167.06, 131.48, 3.756000, -48.335000, 1.365000
212.35, 167.06, 131.48, 3.707000, -48.325000, 1.360000
201.91, 167.06, 131.48, 3.664000, -48.312000, 1.352000
191.48, 167.06, 131.48, 3.620000, -48.268000, 1.327000
181.04, 167.06, 131.48, 3.572000, -48.231000, 1.311000
170.61, 167.06, 131.48, 3.526000, -48.174000, 1.283000
160.17, 167.06, 131.48, 3.491000, -48.106000, 1.285000
149.74, 167.06, 131.48, 3.448000, -48.009000, 1.271000
149.74, 156.63, 131.48, 3.436000, -48.025000, 1.245000
160.17, 156.63, 131.48, 3.466000, -48.092000, 1.264000
170.61, 156.63, 131.48, 3.490000, -48.163000, 1.282000
181.04, 156.63, 131.48, 3.529000, -48.231000, 1.300000
191.48, 156.63, 131.48, 3.574000, -48.278000, 1.300000
201.91, 156.63, 131.48, 3.624000, -48.312000, 1.340000
212.35, 156.63, 131.48, 3.660000, -48.330000, 1.352000
222.78, 156.63, 131.48, 3.710000, -48.338000, 1.381000
233.22, 156.63, 131.48, 3.758000, -48.335000, 1.364000
243.65, 156.63, 131.48, 3.793000, -48.314000, 1.393000
254.09, 156.63, 131.48, 3.848000, -48.285000, 1.424000
264.52, 156.63, 131.48, 3.887000, -48.233000, 1.418000
274.96, 156.63, 131.48, 3.927000, -48.176000, 1.430000
285.39, 156.63, 131.48, 3.956000, -48.114000, 1.418000
295.83, 156.63, 131.48, 3.982000, -48.035000, 1.447000
306.26, 156.63, 131.48, 4.001000, -47.974000, 1.490000
306.26, 146.19, 131.48, 3.990000, -47.982000, 1.394000
295.83, 146.19, 131.48, 3.994000, -48.042000, 1.397000
285.39, 146.19, 131.48, 3.996000, -48.111000, 1.408000
274.96, 146.19, 131.48, 3.964000, -48.176000, 1.411000
264.52, 146.19, 131.48, 3.926000, -48.242000, 1.419000
254.09, 146.19, 131.48, 3.880000, -48.284000, 1.417000
243.65, 146.19, 131.48, 3.841000, -48.311000, 1.391000
233.22, 146.19, 131.48, 3.798000, -48.339000, 1.407000
222.78, 146.19, 131.48, 3.747000, -48.342000, 1.372000
212.35, 146.19, 131.48, 3.696000, -48.329000, 1.363000
201.91, 146.19, 131.48, 3.660000, -48.320000, 1.326000
191.48, 146.19, 131.48, 3.607000, -48.278000, 1.312000
181.04, 146.19, 131.48, 3.551000, -48.232000, 1.309000
170.61, 146.19, 131.48, 3.506000, -48.181000, 1.240000
181.04, 135.76, 131.48, 3.490000, -48.218000, 1.305000
191.48, 135.76, 131.48, 3.544000, -48.283000, 1.335000
201.91, 135.76, 131.48, 3.606000, -48.312000, 1.350000
212.35, 135.76, 131.48, 3.657000, -48.337000, 1.364000
222.78, 135.76, 131.48, 3.707000, -48.343000, 1.381000
233.22, 135.76, 131.48, 3.752000, -48.338000, 1.382000
243.65, 135.76, 131.48, 3.800000, -48.329000, 1.396000
254.09, 135.76, 131.48, 3.838000, -48.288000, 1.438000
264.52, 135.76, 131.48, 3.892000, -48.237000, 1.435000
274.96, 135.76, 131.48, 3.938000, -48.173000, 1.435000
264.52, 125.32, 131.48, 3.938000, -48.242000, 1.476000
254.09, 125.32, 131.48, 3.883000, -48.298000, 1.453000
243.65, 125.32, 131.48, 3.822000, -48.333000, 1.439000
233.22, 125.32, 131.48, 3.781000, -48.357000, 1.406000
222.78, 125.32, 131.48, 3.743000, -48.358000, 1.402000
212.35, 125.32, 131.48, 3.702000, -48.348000, 1.379000
191.48, 114.89, 141.91, 3.637000, -48.289000, 1.378000
201.91, 114.89, 141.91, 3.657000, -48.326000, 1.372000
212.35, 114.89, 141.91, 3.701000, -48.335000, 1.344000
222.78, 114.89, 141.91, 3.725000, -48.347000, 1.373000
233.22, 114.89, 141.91, 3.746000, -48.341000, 1.364000
243.65, 114.89, 141.91, 3.755000, -48.337000, 1.406000
254.09, 114.89, 141.91, 3.783000, -48.314000, 1.439000
264.52, 114.89, 141.91, 3.821000, -48.272000, 1.509000
295.83, 125.32, 141.91, 4.002000, -47.986000, 1.426000
285.39, 125.32, 141.91, 3.996000, -48.075000, 1.465000
274.96, 125.32, 141.91, 3.926000, -48.170000, 1.468000
264.52, 125.32, 141.91, 3.873000, -48.229000, 1.471000
254.09, 125.32, 141.91, 3.831000, -48.283000, 1.436000
243.65, 125.32, 141.91, 3.798000, -48.309000, 1.420000
233.22, 125.32, 141.91, 3.765000, -48.330000, 1.394000
222.78, 125.32, 141.91, 3.738000, -48.333000, 1.379000
212.35, 125.32, 141.91, 3.711000, -48.320000, 1.378000
201.91, 125.32, 141.91, 3.676000, -48.308000, 1.373000
191.48, 125.32, 141.91, 3.631000, -48.262000, 1.363000
181.04, 125.32, 141.91, 3.580000, -48.216000, 1.329000
160.17, 135.76, 141.91, 3.482000, -48.034000, 1.207000
170.61, 135.76, 141.91, 3.496000, -48.113000, 1.276000
181.04, 135.76, 141.91, 3.548000, -48.196000, 1.303000
191.48, 135.76, 141.91, 3.599000, -48.248000, 1.311000
201.91, 135.76, 141.91, 3.635000, -48.290000, 1.354000
212.35, 135.76, 141.91, 3.682000, -48.310000, 1.348000
222.78, 135.76, 141.91, 3.711000, -48.315000, 1.377000
233.22, 135.76, 141.91, 3.749000, -48.323000, 1.371000
243.65, 135.76, 141.91, 3.774000, -48.296000, 1.407000
254.09, 135.76, 141.91, 3.809000, -48.261000, 1.412000
264.52, 135.76, 141.91, 3.846000, -48.216000, 1.412000
274.96, 135.76, 141.91, 3.877000, -48.157000, 1.423000
285.39, 135.76, 141.91, 3.916000, -48.083000, 1.411000
295.83, 135.76, 141.91, 3.946000, -47.997000, 1.384000
316.70, 146.19, 141.91, 3.897000, -47.877000, 1.417000
306.26, 146.19, 141.91, 3.904000, -47.930000, 1.399000
295.83, 146.19, 141.91, 3.923000, -48.006000, 1.404000
285.39, 146.19, 141.91, 3.923000, -48.077000, 1.429000
274.96, 146.19, 141.91, 3.900000, -48.153000, 1.421000
264.52, 146.19, 141.91, 3.868000, -48.216000, 1.433000
254.09, 146.19, 141.91, 3.840000, -48.244000, 1.401000
243.65, 146.19, 141.91, 3.814000, -48.286000, 1.402000
233.22, 146.19, 141.91, 3.776000, -48.306000, 1.390000
222.78, 146.19, 141.91, 3.742000, -48.309000, 1.360000
212.35, 146.19, 141.91, 3.710000, -48.309000, 1.333000
201.91, 146.19, 141.91, 3.676000, -48.276000, 1.335000
191.48, 146.19, 141.91, 3.637000, -48.246000, 1.315000
181.04, 146.19, 141.91, 3.604000, -48.183000, 1.278000
170.61, 146.19, 141.91, 3.567000, -48.137000, 1.249000
160.17, 146.19, 141.91, 3.533000, -48.054000, 1.237000
139.30, 156.63, 141.91, 3.516000, -47.872000, 1.221000
149.74, 156.63, 141.91, 3.517000, -47.956000, 1.242000
160.17, 156.63, 141.91, 3.539000, -48.044000, 1.266000
170.61, 156.63, 141.91, 3.552000, -48.125000, 1.283000
181.04, 156.63, 141.91, 3.584000, -48.181000, 1.288000
191.48, 156.63, 141.91, 3.618000, -48.243000, 1.303000
201.91, 156.63, 141.91, 3.659000, -48.278000, 1.331000
212.35, 156.63, 141.91, 3.685000, -48.299000, 1.342000
222.78, 156.63, 141.91, 3.721000, -48.306000, 1.367000
233.22, 156.63, 141.91, 3.751000, -48.299000, 1.362000
243.65, 156.63, 141.91, 3.776000, -48.285000, 1.394000
254.09, 156.63, 141.91, 3.812000, -48.248000, 1.412000
264.52, 156.63, 141.91, 3.844000, -48.204000, 1.410000
274.96, 156.63, 141.91, 3.871000, -48.160000, 1.434000
285.39, 156.63, 141.91, 3.891000, -48.075000, 1.428000
295.83, 156.63, 141.91, 3.915000, -48.007000, 1.443000
306.26, 156.63, 141.91, 3.924000, -47.927000, 1.458000
316.70, 156.63, 141.91, 3.917000, -47.853000, 1.503000
337.57, 167.06, 141.91, 4.033000, -47.580000, 1.597000
327.13, 167.06, 141.91, 4.026000, -47.684000, 1.589000
316.70, 167.06, 141.91, 3.974000, -47.812000, 1.531000
306.26, 167.06, 141.91, 3.951000, -47.909000, 1.513000
295.83, 167.06, 141.91, 3.930000, -47.982000, 1.450000
285.39, 167.06, 141.91, 3.920000, -48.058000, 1.451000
274.96, 167.06, 141.91, 3.895000, -48.137000, 1.426000
264.52, 167.06, 141.91, 3.864000, -48.188000, 1.412000
254.09, 167.06, 141.91, 3.841000, -48.238000, 1.411000
243.65, 167.06, 141.91, 3.814000, -48.271000, 1.394000
233.22, 167.06, 141.91, 3.777000, -48.300000, 1.385000
222.78, 167.06, 141.91, 3.750000, -48.292000, 1.366000
212.35, 167.06, 141.91, 3.715000, -48.295000, 1.364000
201.91, 167.06, 141.91, 3.681000, -48.265000, 1.332000
191.48, 167.06, 141.91, 3.654000, -48.233000, 1.310000
181.04, 167.06, 141.91, 3.616000, -48.178000, 1.309000
170.61, 167.06, 141.91, 3.589000, -48.116000, 1.275000
160.17, 167.06, 141.91, 3.559000, -48.043000, 1.271000
149.74, 167.06, 141.91, 3.529000, -47.953000, 1.249000
139.30, 167.06, 141.91, 3.490000, -47.846000, 1.259000
128.87, 177.50, 141.91, 3.423000, -47.702000, 1.259000
139.30, 177.50, 141.91, 3.425000, -47.818000, 1.271000
149.74, 177.50, 141.91, 3.485000, -47.931000, 1.287000
160.17, 177.50, 141.91, 3.531000, -48.017000, 1.278000
170.61, 177.50, 141.91, 3.558000, -48.095000, 1.280000
181.04, 177.50, 141.91, 3.594000, -48.176000, 1.304000
191.48, 177.50, 141.91, 3.622000, -48.220000, 1.312000
201.91, 177.50, 141.91, 3.663000, -48.261000, 1.339000
212.35, 177.50, 141.91, 3.692000, -48.275000, 1.340000
222.78, 177.50, 141.91, 3.726000, -48.292000, 1.357000
233.22, 177.50, 141.91, 3.757000, -48.278000, 1.376000
243.65, 177.50, 141.91, 3.794000, -48.271000, 1.397000
254.09, 177.50, 141.91, 3.816000, -48.230000, 1.409000
264.52, 177.50, 141.91, 3.845000, -48.194000, 1.410000
274.96, 177.50, 141.91, 3.875000, -48.124000, 1.444000
285.39, 177.50, 141.91, 3.904000, -48.059000, 1.446000
295.83, 177.50, 141.91, 3.922000, -47.977000, 1.462000
306.26, 177.50, 141.91, 3.952000, -47.872000, 1.485000
316.70, 177.50, 141.91, 3.976000, -47.769000, 1.516000
327.13, 177.50, 141.91, 4.008000, -47.645000, 1.564000
348.00, 187.93, 141.91, 4.089000, -47.321000, 1.772000
337.57, 187.93, 141.91, 4.112000, -47.444000, 1.631000
327.13, 187.93, 141.91, 4.072000, -47.596000, 1.557000
316.70, 187.93, 141.91, 4.027000, -47.730000, 1.535000
306.26, 187.93, 141.91, 3.991000, -47.840000, 1.492000
295.83, 187.93, 141.91, 3.966000, -47.941000, 1.476000
285.39, 187.93, 141.91, 3.932000, -48.035000, 1.451000
274.96, 187.93, 141.91, 3.898000, -48.124000, 1.435000
264.52, 187.93, 141.91, 3.869000, -48.182000, 1.426000
254.09, 187.93, 141.91, 3.844000, -48.224000, 1.406000
243.65, 187.93, 141.91, 3.817000, -48.266000, 1.408000
233.22, 187.93, 141.91, 3.783000, -48.292000, 1.386000
222.78, 187.93, 141.91, 3.751000, -48.295000, 1.368000
212.35, 187.93, 141.91, 3.719000, -48.284000, 1.352000
201.91, 187.93, 141.91, 3.686000, -48.262000, 1.342000
191.48, 187.93, 141.91, 3.650000, -48.219000, 1.332000
181.04, 187.93, 141.91, 3.617000, -48.169000, 1.297000
170.61, 187.93, 141.91, 3.584000, -48.103000, 1.307000
160.17, 187.93, 141.91, 3.552000, -48.020000, 1.295000
149.74, 187.93, 141.91, 3.515000, -47.921000, 1.281000
139.30, 187.93, 141.91, 3.459000, -47.801000, 1.274000
128.87, 187.93, 141.91, 3.416000, -47.670000, 1.265000
118.43, 198.37, 141.91, 3.339000, -47.476000, 1.284000
128.87, 198.37, 141.91, 3.347000, -47.615000, 1.287000
139.30, 198.37, 141.91, 3.405000, -47.763000, 1.275000
149.74, 198.37, 141.91, 3.463000, -47.889000, 1.288000
160.17, 198.37, 141.91, 3.508000, -48.001000, 1.304000
170.61, 198.37, 141.91, 3.556000, -48.085000, 1.297000
181.04, 198.37, 141.91, 3.584000, -48.158000, 1.315000
191.48, 198.37, 141.91, 3.624000, -48.218000, 1.332000
201.91, 198.37, 141.91, 3.661000, -48.254000, 1.327000
212.35, 198.37, 141.91, 3.692000, -48.278000, 1.352000
222.78, 198.37, 141.91, 3.727000, -48.289000, 1.359000
233.22, 198.37, 141.91, 3.761000, -48.286000, 1.394000
243.65, 198.37, 141.91, 3.790000, -48.263000, 1.378000
254.09, 198.37, 141.91, 3.825000, -48.231000, 1.401000
264.52, 198.37, 141.91, 3.855000, -48.168000, 1.432000
274.96, 198.37, 141.91, 3.883000, -48.113000, 1.453000
285.39, 198.37, 141.91, 3.910000, -48.035000, 1.458000
295.83, 198.37, 141.91, 3.945000, -47.942000, 1.463000
306.26, 198.37, 141.91, 3.973000, -47.825000, 1.487000
316.70, 198.37, 141.91, 4.008000, -47.700000, 1.519000
327.13, 198.37, 141.91, 4.058000, -47.551000, 1.529000
337.57, 198.37, 141.91, 4.125000, -47.399000, 1.590000
348.00, 208.80, 141.91, 4.252000, -47.111000, 1.476000
337.57, 208.80, 141.91, 4.241000, -47.336000, 1.500000
327.13, 208.80, 141.91, 4.127000, -47.518000, 1.508000
316.70, 208.80, 141.91, 4.070000, -47.663000, 1.496000
306.26, 208.80, 141.91, 4.021000, -47.802000, 1.480000
295.83, 208.80, 141.91, 3.977000, -47.917000, 1.465000
285.39, 208.80, 141.91, 3.940000, -48.021000, 1.451000
274.96, 208.80, 141.91, 3.916000, -48.099000, 1.447000
264.52, 208.80, 141.91, 3.888000, -48.165000, 1.417000
254.09, 208.80, 141.91, 3.855000, -48.219000, 1.413000
243.65, 208.80, 141.91, 3.818000, -48.252000, 1.401000
233.22, 208.80, 141.91, 3.792000, -48.279000, 1.391000
222.78, 208.80, 141.91, 3.760000, -48.288000, 1.370000
212.35, 208.80, 141.91, 3.719000, -48.275000, 1.356000
201.91, 208.80, 141.91, 3.684000, -48.252000, 1.356000
191.48, 208.80, 141.91, 3.653000, -48.206000, 1.332000
181.04, 208.80, 141.91, 3.616000, -48.153000, 1.330000
170.61, 208.80, 141.91, 3.574000, -48.080000, 1.303000
160.17, 208.80, 141.91, 3.533000, -47.990000, 1.298000
149.74, 208.80, 141.91, 3.496000, -47.878000, 1.300000
139.30, 208.80, 141.91, 3.446000, -47.750000, 1.290000
128.87, 208.80, 141.91, 3.384000, -47.593000, 1.284000
118.43, 219.24, 141.91, 3.289000, -47.393000, 1.275000
128.87, 219.24, 141.91, 3.296000, -47.563000, 1.278000
139.30, 219.24, 141.91, 3.377000, -47.723000, 1.277000
149.74, 219.24, 141.91, 3.442000, -47.857000, 1.307000
160.17, 219.24, 141.91, 3.485000, -47.971000, 1.289000
170.61, 219.24, 141.91, 3.538000, -48.063000, 1.289000
181.04, 219.24, 141.91, 3.572000, -48.152000, 1.306000
191.48, 219.24, 141.91, 3.619000, -48.208000, 1.331000
201.91, 219.24, 141.91, 3.650000, -48.250000, 1.344000
212.35, 219.24, 141.91, 3.690000, -48.282000, 1.339000
222.78, 219.24, 141.91, 3.728000, -48.289000, 1.360000
233.22, 219.24, 141.91, 3.766000, -48.287000, 1.371000
243.65, 219.24, 141.91, 3.793000, -48.256000, 1.404000
254.09, 219.24, 141.91, 3.828000, -48.217000, 1.412000
264.52, 219.24, 141.91, 3.863000, -48.171000, 1.416000
274.96, 219.24, 141.91, 3.893000, -48.098000, 1.441000
285.39, 219.24, 141.91, 3.916000, -48.024000, 1.439000
295.83, 219.24, 141.91, 3.948000, -47.916000, 1.452000
306.26, 219.24, 141.91, 3.985000, -47.792000, 1.447000
316.70, 219.24, 141.91, 4.021000, -47.660000, 1.466000
327.13, 219.24, 141.91, 4.063000, -47.521000, 1.458000
337.57, 219.24, 141.91, 4.129000, -47.313000, 1.438000
348.00, 229.67, 141.91, 4.198000, -47.111000, 1.420000
337.57, 229.67, 141.91, 4.173000, -47.298000, 1.440000
327.13, 229.67, 141.91, 4.116000, -47.489000, 1.441000
316.70, 229.67, 141.91, 4.062000, -47.644000, 1.449000
306.26, 229.67, 141.91, 4.018000, -47.783000, 1.444000
295.83, 229.67, 141.91, 3.981000, -47.903000, 1.431000
285.39, 229.67, 141.91, 3.953000, -48.008000, 1.430000
274.96, 229.67, 141.91, 3.917000, -48.101000, 1.416000
264.52, 229.67, 141.91, 3.888000, -48.172000, 1.399000
254.09, 229.67, 141.91, 3.860000, -48.219000, 1.402000
243.65, 229.67, 141.91, 3.832000, -48.263000, 1.388000
233.22, 229.67, 141.91, 3.797000, -48.284000, 1.381000
222.78, 229.67, 141.91, 3.760000, -48.296000, 1.354000
212.35, 229.67, 141.91, 3.720000, -48.288000, 1.359000
201.91, 229.67, 141.91, 3.689000, -48.256000, 1.332000
191.48, 229.67, 141.91, 3.650000, -48.215000, 1.326000
181.04, 229.67, 141.91, 3.607000, -48.152000, 1.298000
170.61, 229.67, 141.91, 3.574000, -48.087000, 1.293000
160.17, 229.67, 141.91, 3.525000, -47.986000, 1.299000
149.74, 229.67, 141.91, 3.481000, -47.869000, 1.272000
139.30, 229.67, 141.91, 3.420000, -47.727000, 1.260000
128.87, 229.67, 141.91, 3.367000, -47.565000, 1.248000
118.43, 240.11, 141.91, 3.280000, -47.383000, 1.206000
128.87, 240.11, 141.91, 3.296000, -47.571000, 1.229000
139.30, 240.11, 141.91, 3.370000, -47.718000, 1.266000
149.74, 240.11, 141.91, 3.426000, -47.874000, 1.258000
160.17, 240.11, 141.91, 3.486000, -47.992000, 1.285000
170.61, 240.11, 141.91, 3.533000, -48.083000, 1.295000
181.04, 240.11, 141.91, 3.581000, -48.155000, 1.289000
191.48, 240.11, 141.91, 3.610000, -48.226000, 1.320000
201.91, 240.11, 141.91, 3.655000, -48.269000, 1.332000
212.35, 240.11, 141.91, 3.697000, -48.292000, 1.343000
222.78, 240.11, 141.91, 3.738000, -48.311000, 1.349000
233.22, 240.11, 141.91, 3.764000, -48.307000, 1.379000
243.65, 240.11, 141.91, 3.804000, -48.274000, 1.390000
254.09, 240.11, 141.91, 3.841000, -48.239000, 1.385000
264.52, 240.11, 141.91, 3.868000, -48.184000, 1.410000
274.96, 240.11, 141.91, 3.892000, -48.115000, 1.412000
285.39, 240.11, 141.91, 3.926000, -48.018000, 1.423000
295.83, 240.11, 141.91, 3.961000, -47.917000, 1.423000
306.26, 240.11, 141.91, 3.986000, -47.800000, 1.435000
316.70, 240.11, 141.91, 4.017000, -47.660000, 1.441000
327.13, 240.11, 141.91, 4.051000, -47.507000, 1.409000
337.57, 240.11, 141.91, 4.098000, -47.315000, 1.417000
348.00, 250.54, 141.91, 4.114000, -47.138000, 1.304000
337.57, 250.54, 141.91, 4.083000, -47.303000, 1.400000
327.13, 250.54, 141.91, 4.073000, -47.507000, 1.413000
316.70, 250.54, 141.91, 4.041000, -47.669000, 1.447000
306.26, 250.54, 141.91, 4.015000, -47.805000, 1.421000
295.83, 250.54, 141.91, 3.986000, -47.930000, 1.427000
285.39, 250.54, 141.91, 3.956000, -48.029000, 1.395000
274.96, 250.54, 141.91, 3.927000, -48.110000, 1.402000
264.52, 250.54, 141.91, 3.900000, -48.187000, 1.397000
254.09, 250.54, 141.91, 3.869000, -48.242000, 1.375000
243.65, 250.54, 141.91, 3.836000, -48.287000, 1.382000
233.22, 250.54, 141.91, 3.798000, -48.309000, 1.373000
222.78, 250.54, 141.91, 3.770000, -48.324000, 1.364000
212.35, 250.54, 141.91, 3.731000, -48.308000, 1.348000
201.91, 250.54, 141.91, 3.694000, -48.288000, 1.325000
191.48, 250.54, 141.91, 3.655000, -48.243000, 1.312000
181.04, 250.54, 141.91, 3.618000, -48.180000, 1.280000
170.61, 250.54, 141.91, 3.574000, -48.110000, 1.271000
160.17, 250.54, 141.91, 3.531000, -48.001000, 1.241000
149.74, 250.54, 141.91, 3.474000, -47.902000, 1.259000
139.30, 250.54, 141.91, 3.426000, -47.765000, 1.231000
128.87, 250.54, 141.91, 3.373000, -47.592000, 1.215000
118.43, 260.98, 141.91, 3.343000, -47.480000, 1.180000
128.87, 260.98, 141.91, 3.347000, -47.626000, 1.206000
139.30, 260.98, 141.91, 3.391000, -47.791000, 1.211000
149.74, 260.98, 141.91, 3.441000, -47.913000, 1.230000
160.17, 260.98, 141.91, 3.498000, -48.018000, 1.228000
170.61, 260.98, 141.91, 3.539000, -48.124000, 1.276000
181.04, 260.98, 141.91, 3.582000, -48.202000, 1.284000
191.48, 260.98, 141.91, 3.625000, -48.256000, 1.273000
201.91, 260.98, 141.91, 3.659000, -48.307000, 1.318000
212.35, 260.98, 141.91, 3.697000, -48.339000, 1.308000
222.78, 260.98, 141.91, 3.739000, -48.336000, 1.341000
233.22, 260.98, 141.91, 3.777000, -48.336000, 1.335000
243.65, 260.98, 141.91, 3.806000, -48.311000, 1.366000
254.09, 260.98, 141.91, 3.843000, -48.273000, 1.364000
264.52, 260.98, 141.91, 3.872000, -48.215000, 1.368000
274.96, 260.98, 141.91, 3.902000, -48.150000, 1.379000
285.39, 260.98, 141.91, 3.932000, -48.052000, 1.396000
295.83, 260.98, 141.91, 3.959000, -47.952000, 1.415000
306.26, 260.98, 141.91, 3.990000, -47.840000, 1.413000
316.70, 260.98, 141.91, 4.015000, -47.706000, 1.424000
327.13, 260.98, 141.91, 4.047000, -47.528000, 1.442000
337.57, 260.98, 141.91, 4.069000, -47.333000, 1.460000
337.57, 271.41, 141.91, 4.115000, -47.322000, 1.494000
327.13, 271.41, 141.91, 4.107000, -47.532000, 1.429000
316.70, 271.41, 141.91, 4.055000, -47.717000, 1.394000
306.26, 271.41, 141.91, 4.016000, -47.860000, 1.397000
295.83, 271.41, 141.91, 3.987000, -47.985000, 1.384000
285.39, 271.41, 141.91, 3.963000, -48.070000, 1.371000
274.96, 271.41, 141.91, 3.930000, -48.165000, 1.363000
264.52, 271.41, 141.91, 3.898000, -48.238000, 1.363000
254.09, 271.41, 141.91, 3.868000, -48.306000, 1.360000
243.65, 271.41, 141.91, 3.837000, -48.332000, 1.342000
233.22, 271.41, 141.91, 3.810000, -48.364000, 1.339000
222.78, 271.41, 141.91, 3.773000, -48.362000, 1.335000
212.35, 271.41, 141.91, 3.735000, -48.366000, 1.303000
201.91, 271.41, 141.91, 3.704000, -48.337000, 1.292000
191.48, 271.41, 141.91, 3.662000, -48.292000, 1.273000
181.04, 271.41, 141.91, 3.624000, -48.232000, 1.267000
170.61, 271.41, 141.91, 3.588000, -48.158000, 1.241000
160.17, 271.41, 141.91, 3.551000, -48.066000, 1.217000
149.74, 271.41, 141.91, 3.500000, -47.955000, 1.196000
139.30, 271.41, 141.91, 3.446000, -47.825000, 1.180000
128.87, 281.85, 141.91, 3.392000, -47.743000, 1.126000
139.30, 281.85, 141.91, 3.401000, -47.874000, 1.147000
149.74, 281.85, 141.91, 3.473000, -47.995000, 1.200000
160.17, 281.85, 141.91, 3.522000, -48.100000, 1.218000
170.61, 281.85, 141.91, 3.556000, -48.181000, 1.226000
181.04, 281.85, 141.91, 3.595000, -48.266000, 1.259000
191.48, 281.85, 141.91, 3.639000, -48.329000, 1.269000
201.91, 281.85, 141.91, 3.675000, -48.357000, 1.282000
212.35, 281.85, 141.91, 3.707000, -48.392000, 1.280000
222.78, 281.85, 141.91, 3.745000, -48.391000, 1.322000
233.22, 281.85, 141.91, 3.783000, -48.385000, 1.335000
243.65, 281.85, 141.91, 3.818000, -48.360000, 1.329000
254.09, 281.85, 141.91, 3.844000, -48.323000, 1.337000
264.52, 281.85, 141.91, 3.881000, -48.269000, 1.340000
274.96, 281.85, 141.91, 3.910000, -48.205000, 1.373000
285.39, 281.85, 141.91, 3.938000, -48.120000, 1.362000
295.83, 281.85, 141.91, 3.963000, -48.022000, 1.366000
306.26, 281.85, 141.91, 3.994000, -47.914000, 1.382000
316.70, 281.85, 141.91, 4.016000, -47.768000, 1.367000
327.13, 281.85, 141.91, 4.065000, -47.588000, 1.351000
327.13, 292.28, 141.91, 4.059000, -47.689000, 1.272000
316.70, 292.28, 141.91, 4.012000, -47.827000, 1.355000
306.26, 292.28, 141.91, 4.007000, -47.962000, 1.378000
