# COSI2 B0 scan,,,,,,,,,,,,,,,,
# time 2024-08-22 17:33:38.691408,,,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_6mm_ball_V21_R120_2s_waiting_lcdoff,,,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,,,
232.29,272.95,161.88,-48.127,-2.001,0.453,48.171,,,,,,,,,,
252.29,272.95,161.88,-48.072,-2.096,0.489,48.12,,,,,,,,,,
272.29,272.95,161.88,-47.961,-2.204,0.515,48.015,,,,,,,,,,
292.29,272.95,161.88,-47.78,-2.307,0.531,47.841,,,,,,,,,,
312.29,272.95,161.88,-47.554,-2.429,0.54,47.619,,,,,,,,,,
332.29,272.95,161.88,-47.253,-2.544,0.604,47.323,,,,,,,,,,
312.29,292.95,161.88,-47.589,-2.414,0.451,47.655,,,,,,,,,,
292.29,292.95,161.88,-47.815,-2.304,0.455,47.874,,,,,,,,,,
272.29,292.95,161.88,-47.979,-2.202,0.439,48.03,,,,,,,,,,
252.29,292.95,161.88,-48.088,-2.107,0.417,48.136,,,,,,,,,,
232.29,292.95,161.88,-48.145,-1.999,0.395,48.191,,,,,,,,,,
212.29,292.95,161.88,-48.141,-1.892,0.373,48.181,,,,,,,,,,
192.29,292.95,161.88,-48.078,-1.79,0.32,48.111,,,,,,,,,,
172.29,292.95,161.88,-47.958,-1.675,0.278,47.988,,,,,,,,,,
152.29,292.95,161.88,-47.77,-1.569,0.204,47.795,,,,,,,,,,
152.29,312.95,161.88,-47.853,-1.642,0.258,47.883,,,,,,,,,,
