X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
207.22, 176.05, 345.23, -47.490000, -1.956000, -0.355000
196.79, 176.05, 345.23, -47.482000, -1.953000, -0.363000
186.35, 176.05, 345.23, -47.482000, -1.932000, -0.352000
175.92, 176.05, 345.23, -47.479000, -1.921000, -0.348000
165.49, 165.62, 345.23, -47.482000, -1.923000, -0.374000
175.92, 165.62, 345.23, -47.479000, -1.937000, -0.373000
186.35, 165.62, 345.23, -47.481000, -1.940000, -0.381000
196.79, 165.62, 345.23, -47.484000, -1.968000, -0.380000
207.22, 165.62, 345.23, -47.490000, -1.968000, -0.371000
217.66, 165.62, 345.23, -47.495000, -1.976000, -0.364000
228.09, 165.62, 345.23, -47.500000, -1.974000, -0.359000
238.53, 165.62, 345.23, -47.508000, -1.990000, -0.359000
248.96, 165.62, 345.23, -47.516000, -1.987000, -0.365000
259.40, 165.62, 345.23, -47.521000, -1.980000, -0.363000
269.83, 165.62, 345.23, -47.529000, -1.984000, -0.358000
280.27, 165.62, 345.23, -47.544000, -1.969000, -0.360000
290.70, 165.62, 345.23, -47.552000, -1.973000, -0.351000
301.14, 165.62, 345.23, -47.561000, -1.957000, -0.354000
311.57, 165.62, 345.23, -47.573000, -1.960000, -0.360000
322.01, 165.62, 345.23, -47.582000, -1.945000, -0.358000
332.44, 165.62, 345.23, -47.592000, -1.928000, -0.352000
342.88, 165.62, 345.23, -47.600000, -1.924000, -0.358000
353.31, 155.18, 345.23, -47.602000, -1.910000, -0.388000
342.88, 155.18, 345.23, -47.590000, -1.944000, -0.388000
332.44, 155.18, 345.23, -47.584000, -1.953000, -0.381000
322.01, 155.18, 345.23, -47.579000, -1.947000, -0.378000
311.57, 155.18, 345.23, -47.567000, -1.966000, -0.375000
301.14, 155.18, 345.23, -47.561000, -1.971000, -0.371000
290.70, 155.18, 345.23, -47.548000, -1.971000, -0.372000
280.27, 155.18, 345.23, -47.541000, -1.993000, -0.366000
269.83, 155.18, 345.23, -47.535000, -1.983000, -0.377000
259.40, 155.18, 345.23, -47.525000, -1.997000, -0.384000
248.96, 155.18, 345.23, -47.512000, -1.990000, -0.384000
238.53, 155.18, 345.23, -47.507000, -1.988000, -0.376000
228.09, 155.18, 345.23, -47.500000, -1.987000, -0.384000
217.66, 155.18, 345.23, -47.496000, -1.979000, -0.382000
207.22, 155.18, 345.23, -47.486000, -1.978000, -0.383000
196.79, 155.18, 345.23, -47.482000, -1.960000, -0.388000
186.35, 155.18, 345.23, -47.482000, -1.957000, -0.380000
175.92, 155.18, 345.23, -47.484000, -1.931000, -0.392000
165.49, 144.75, 345.23, -47.488000, -1.938000, -0.403000
175.92, 144.75, 345.23, -47.483000, -1.957000, -0.396000
186.35, 144.75, 345.23, -47.483000, -1.969000, -0.402000
196.79, 144.75, 345.23, -47.485000, -1.982000, -0.388000
207.22, 144.75, 345.23, -47.488000, -1.992000, -0.385000
217.66, 144.75, 345.23, -47.492000, -1.991000, -0.386000
228.09, 144.75, 345.23, -47.500000, -1.998000, -0.387000
238.53, 144.75, 345.23, -47.505000, -2.005000, -0.380000
248.96, 144.75, 345.23, -47.513000, -2.005000, -0.386000
259.40, 144.75, 345.23, -47.520000, -2.006000, -0.383000
269.83, 144.75, 345.23, -47.530000, -1.996000, -0.385000
280.27, 144.75, 345.23, -47.539000, -2.005000, -0.386000
290.70, 144.75, 345.23, -47.548000, -1.998000, -0.383000
301.14, 144.75, 345.23, -47.552000, -1.987000, -0.384000
311.57, 144.75, 345.23, -47.565000, -1.984000, -0.393000
322.01, 144.75, 345.23, -47.569000, -1.970000, -0.398000
332.44, 144.75, 345.23, -47.576000, -1.962000, -0.405000
342.88, 144.75, 345.23, -47.583000, -1.951000, -0.404000
353.31, 134.31, 345.23, -47.578000, -1.956000, -0.418000
342.88, 134.31, 345.23, -47.576000, -1.976000, -0.411000
332.44, 134.31, 345.23, -47.574000, -1.981000, -0.411000
322.01, 134.31, 345.23, -47.568000, -1.993000, -0.404000
311.57, 134.31, 345.23, -47.557000, -1.997000, -0.399000
301.14, 134.31, 345.23, -47.553000, -2.007000, -0.392000
290.70, 134.31, 345.23, -47.542000, -2.015000, -0.392000
280.27, 134.31, 345.23, -47.536000, -2.016000, -0.400000
269.83, 134.31, 345.23, -47.525000, -2.022000, -0.394000
259.40, 134.31, 345.23, -47.516000, -2.018000, -0.396000
248.96, 134.31, 345.23, -47.512000, -2.026000, -0.393000
238.53, 134.31, 345.23, -47.506000, -2.018000, -0.387000
228.09, 134.31, 345.23, -47.502000, -2.025000, -0.392000
217.66, 134.31, 345.23, -47.495000, -2.009000, -0.403000
207.22, 134.31, 345.23, -47.490000, -2.004000, -0.397000
196.79, 134.31, 345.23, -47.488000, -1.994000, -0.396000
186.35, 134.31, 345.23, -47.488000, -1.984000, -0.404000
175.92, 134.31, 345.23, -47.487000, -1.980000, -0.406000
165.49, 123.88, 345.23, -47.494000, -1.967000, -0.430000
175.92, 123.88, 345.23, -47.491000, -1.978000, -0.412000
186.35, 123.88, 345.23, -47.488000, -1.991000, -0.406000
196.79, 123.88, 345.23, -47.492000, -2.008000, -0.396000
207.22, 123.88, 345.23, -47.492000, -2.014000, -0.392000
217.66, 123.88, 345.23, -47.492000, -2.018000, -0.397000
228.09, 123.88, 345.23, -47.497000, -2.028000, -0.400000
238.53, 123.88, 345.23, -47.505000, -2.035000, -0.393000
248.96, 123.88, 345.23, -47.505000, -2.040000, -0.399000
259.40, 123.88, 345.23, -47.518000, -2.033000, -0.403000
269.83, 123.88, 345.23, -47.526000, -2.028000, -0.397000
280.27, 123.88, 345.23, -47.532000, -2.034000, -0.402000
290.70, 123.88, 345.23, -47.534000, -2.026000, -0.411000
301.14, 123.88, 345.23, -47.544000, -2.023000, -0.403000
311.57, 123.88, 345.23, -47.551000, -2.018000, -0.407000
322.01, 123.88, 345.23, -47.563000, -2.008000, -0.407000
332.44, 123.88, 345.23, -47.569000, -2.010000, -0.408000
342.88, 123.88, 345.23, -47.570000, -1.997000, -0.400000
342.88, 113.44, 345.23, -47.578000, -2.010000, -0.387000
332.44, 113.44, 345.23, -47.573000, -2.010000, -0.402000
322.01, 113.44, 345.23, -47.565000, -2.041000, -0.409000
311.57, 113.44, 345.23, -47.552000, -2.038000, -0.412000
301.14, 113.44, 345.23, -47.546000, -2.040000, -0.418000
290.70, 113.44, 345.23, -47.535000, -2.052000, -0.405000
280.27, 113.44, 345.23, -47.527000, -2.054000, -0.405000
269.83, 113.44, 345.23, -47.521000, -2.053000, -0.403000
259.40, 113.44, 345.23, -47.513000, -2.047000, -0.399000
248.96, 113.44, 345.23, -47.507000, -2.054000, -0.402000
238.53, 113.44, 345.23, -47.503000, -2.045000, -0.389000
228.09, 113.44, 345.23, -47.497000, -2.037000, -0.386000
217.66, 113.44, 345.23, -47.494000, -2.038000, -0.404000
207.22, 113.44, 345.23, -47.498000, -2.034000, -0.395000
196.79, 113.44, 345.23, -47.495000, -2.029000, -0.402000
186.35, 113.44, 345.23, -47.499000, -2.021000, -0.407000
175.92, 103.01, 345.23, -47.518000, -2.029000, -0.405000
186.35, 103.01, 345.23, -47.512000, -2.039000, -0.398000
196.79, 103.01, 345.23, -47.502000, -2.044000, -0.396000
207.22, 103.01, 345.23, -47.494000, -2.040000, -0.393000
217.66, 103.01, 345.23, -47.491000, -2.040000, -0.386000
228.09, 103.01, 345.23, -47.496000, -2.050000, -0.385000
238.53, 103.01, 345.23, -47.496000, -2.057000, -0.391000
248.96, 103.01, 345.23, -47.498000, -2.062000, -0.397000
259.40, 103.01, 345.23, -47.507000, -2.069000, -0.395000
269.83, 103.01, 345.23, -47.511000, -2.074000, -0.408000
280.27, 103.01, 345.23, -47.519000, -2.062000, -0.410000
290.70, 103.01, 345.23, -47.523000, -2.069000, -0.418000
301.14, 103.01, 345.23, -47.535000, -2.066000, -0.418000
311.57, 103.01, 345.23, -47.548000, -2.047000, -0.418000
322.01, 103.01, 345.23, -47.558000, -2.049000, -0.411000
332.44, 103.01, 345.23, -47.578000, -2.029000, -0.402000
332.44, 92.57, 345.23, -47.590000, -2.032000, -0.434000
322.01, 92.57, 345.23, -47.561000, -2.054000, -0.426000
311.57, 92.57, 345.23, -47.540000, -2.067000, -0.439000
301.14, 92.57, 345.23, -47.529000, -2.074000, -0.410000
290.70, 92.57, 345.23, -47.517000, -2.068000, -0.411000
280.27, 92.57, 345.23, -47.508000, -2.080000, -0.406000
269.83, 92.57, 345.23, -47.503000, -2.073000, -0.402000
259.40, 92.57, 345.23, -47.504000, -2.085000, -0.394000
248.96, 92.57, 345.23, -47.496000, -2.068000, -0.389000
238.53, 92.57, 345.23, -47.492000, -2.068000, -0.389000
228.09, 92.57, 345.23, -47.492000, -2.064000, -0.376000
217.66, 92.57, 345.23, -47.489000, -2.055000, -0.374000
207.22, 92.57, 345.23, -47.491000, -2.052000, -0.369000
196.79, 92.57, 345.23, -47.498000, -2.057000, -0.367000
196.79, 82.14, 345.23, -47.492000, -2.049000, -0.354000
207.22, 82.14, 345.23, -47.486000, -2.062000, -0.360000
217.66, 82.14, 345.23, -47.483000, -2.073000, -0.367000
228.09, 82.14, 345.23, -47.482000, -2.067000, -0.378000
238.53, 82.14, 345.23, -47.485000, -2.076000, -0.374000
248.96, 82.14, 345.23, -47.488000, -2.085000, -0.385000
259.40, 82.14, 345.23, -47.493000, -2.090000, -0.387000
269.83, 82.14, 345.23, -47.495000, -2.088000, -0.403000
280.27, 82.14, 345.23, -47.496000, -2.097000, -0.405000
290.70, 82.14, 345.23, -47.503000, -2.096000, -0.406000
301.14, 82.14, 345.23, -47.516000, -2.086000, -0.430000
311.57, 82.14, 345.23, -47.523000, -2.090000, -0.454000
301.14, 71.70, 345.23, -47.493000, -2.125000, -0.419000
290.70, 71.70, 345.23, -47.491000, -2.124000, -0.411000
280.27, 71.70, 345.23, -47.485000, -2.115000, -0.393000
269.83, 71.70, 345.23, -47.489000, -2.106000, -0.382000
259.40, 71.70, 345.23, -47.481000, -2.102000, -0.378000
248.96, 71.70, 345.23, -47.476000, -2.097000, -0.381000
238.53, 71.70, 345.23, -47.479000, -2.080000, -0.362000
228.09, 71.70, 345.23, -47.478000, -2.062000, -0.365000
238.53, 61.27, 355.67, -47.458000, -2.096000, -0.363000
248.96, 61.27, 355.67, -47.462000, -2.105000, -0.353000
259.40, 61.27, 355.67, -47.465000, -2.127000, -0.373000
269.83, 61.27, 355.67, -47.465000, -2.135000, -0.382000
301.14, 71.70, 355.67, -47.486000, -2.136000, -0.469000
290.70, 71.70, 355.67, -47.479000, -2.137000, -0.426000
280.27, 71.70, 355.67, -47.481000, -2.133000, -0.419000
269.83, 71.70, 355.67, -47.480000, -2.122000, -0.396000
259.40, 71.70, 355.67, -47.478000, -2.121000, -0.385000
248.96, 71.70, 355.67, -47.468000, -2.115000, -0.383000
238.53, 71.70, 355.67, -47.466000, -2.100000, -0.374000
228.09, 71.70, 355.67, -47.467000, -2.087000, -0.364000
196.79, 82.14, 355.67, -47.494000, -2.079000, -0.349000
207.22, 82.14, 355.67, -47.483000, -2.077000, -0.364000
217.66, 82.14, 355.67, -47.479000, -2.074000, -0.366000
228.09, 82.14, 355.67, -47.478000, -2.085000, -0.374000
238.53, 82.14, 355.67, -47.477000, -2.092000, -0.391000
248.96, 82.14, 355.67, -47.485000, -2.106000, -0.395000
259.40, 82.14, 355.67, -47.484000, -2.100000, -0.403000
269.83, 82.14, 355.67, -47.492000, -2.110000, -0.412000
280.27, 82.14, 355.67, -47.495000, -2.104000, -0.429000
290.70, 82.14, 355.67, -47.511000, -2.108000, -0.444000
301.14, 82.14, 355.67, -47.521000, -2.101000, -0.455000
311.57, 82.14, 355.67, -47.541000, -2.091000, -0.473000
332.44, 92.57, 355.67, -47.611000, -2.042000, -0.448000
322.01, 92.57, 355.67, -47.580000, -2.059000, -0.451000
311.57, 92.57, 355.67, -47.552000, -2.068000, -0.450000
301.14, 92.57, 355.67, -47.538000, -2.079000, -0.443000
290.70, 92.57, 355.67, -47.518000, -2.081000, -0.432000
280.27, 92.57, 355.67, -47.510000, -2.092000, -0.425000
269.83, 92.57, 355.67, -47.504000, -2.079000, -0.416000
259.40, 92.57, 355.67, -47.497000, -2.086000, -0.405000
248.96, 92.57, 355.67, -47.492000, -2.092000, -0.402000
238.53, 92.57, 355.67, -47.490000, -2.084000, -0.391000
228.09, 92.57, 355.67, -47.487000, -2.072000, -0.384000
217.66, 92.57, 355.67, -47.484000, -2.072000, -0.388000
207.22, 92.57, 355.67, -47.487000, -2.055000, -0.369000
196.79, 92.57, 355.67, -47.496000, -2.066000, -0.385000
186.35, 103.01, 355.67, -47.500000, -2.034000, -0.420000
196.79, 103.01, 355.67, -47.491000, -2.047000, -0.405000
207.22, 103.01, 355.67, -47.486000, -2.046000, -0.405000
217.66, 103.01, 355.67, -47.485000, -2.066000, -0.399000
228.09, 103.01, 355.67, -47.493000, -2.074000, -0.405000
238.53, 103.01, 355.67, -47.496000, -2.065000, -0.402000
248.96, 103.01, 355.67, -47.495000, -2.076000, -0.400000
259.40, 103.01, 355.67, -47.505000, -2.070000, -0.414000
269.83, 103.01, 355.67, -47.511000, -2.067000, -0.425000
280.27, 103.01, 355.67, -47.519000, -2.067000, -0.433000
290.70, 103.01, 355.67, -47.525000, -2.074000, -0.434000
301.14, 103.01, 355.67, -47.542000, -2.072000, -0.443000
311.57, 103.01, 355.67, -47.554000, -2.065000, -0.438000
322.01, 103.01, 355.67, -47.571000, -2.047000, -0.431000
342.88, 113.44, 355.67, -47.586000, -2.025000, -0.399000
332.44, 113.44, 355.67, -47.582000, -2.023000, -0.408000
322.01, 113.44, 355.67, -47.572000, -2.035000, -0.426000
311.57, 113.44, 355.67, -47.560000, -2.040000, -0.425000
301.14, 113.44, 355.67, -47.549000, -2.049000, -0.430000
290.70, 113.44, 355.67, -47.535000, -2.054000, -0.434000
280.27, 113.44, 355.67, -47.534000, -2.049000, -0.421000
269.83, 113.44, 355.67, -47.518000, -2.047000, -0.414000
259.40, 113.44, 355.67, -47.512000, -2.052000, -0.409000
248.96, 113.44, 355.67, -47.505000, -2.064000, -0.416000
238.53, 113.44, 355.67, -47.497000, -2.054000, -0.409000
228.09, 113.44, 355.67, -47.491000, -2.051000, -0.408000
217.66, 113.44, 355.67, -47.489000, -2.041000, -0.411000
207.22, 113.44, 355.67, -47.487000, -2.035000, -0.411000
196.79, 113.44, 355.67, -47.483000, -2.023000, -0.422000
186.35, 113.44, 355.67, -47.484000, -2.016000, -0.421000
175.92, 123.88, 355.67, -47.476000, -1.970000, -0.437000
186.35, 123.88, 355.67, -47.475000, -1.987000, -0.426000
196.79, 123.88, 355.67, -47.482000, -2.005000, -0.417000
207.22, 123.88, 355.67, -47.480000, -2.015000, -0.419000
217.66, 123.88, 355.67, -47.489000, -2.022000, -0.410000
228.09, 123.88, 355.67, -47.495000, -2.042000, -0.423000
238.53, 123.88, 355.67, -47.496000, -2.030000, -0.410000
248.96, 123.88, 355.67, -47.505000, -2.043000, -0.412000
259.40, 123.88, 355.67, -47.513000, -2.034000, -0.427000
269.83, 123.88, 355.67, -47.524000, -2.038000, -0.416000
280.27, 123.88, 355.67, -47.530000, -2.033000, -0.423000
290.70, 123.88, 355.67, -47.545000, -2.044000, -0.433000
301.14, 123.88, 355.67, -47.550000, -2.028000, -0.432000
311.57, 123.88, 355.67, -47.562000, -2.028000, -0.430000
322.01, 123.88, 355.67, -47.565000, -2.015000, -0.431000
332.44, 123.88, 355.67, -47.576000, -2.010000, -0.430000
353.31, 134.31, 355.67, -47.585000, -1.967000, -0.449000
342.88, 134.31, 355.67, -47.592000, -1.978000, -0.437000
332.44, 134.31, 355.67, -47.580000, -1.983000, -0.428000
322.01, 134.31, 355.67, -47.573000, -1.996000, -0.426000
311.57, 134.31, 355.67, -47.568000, -2.010000, -0.421000
301.14, 134.31, 355.67, -47.557000, -2.004000, -0.419000
290.70, 134.31, 355.67, -47.548000, -2.011000, -0.409000
280.27, 134.31, 355.67, -47.541000, -2.016000, -0.417000
269.83, 134.31, 355.67, -47.532000, -2.014000, -0.410000
259.40, 134.31, 355.67, -47.520000, -2.016000, -0.406000
248.96, 134.31, 355.67, -47.511000, -2.028000, -0.412000
238.53, 134.31, 355.67, -47.504000, -2.016000, -0.403000
228.09, 134.31, 355.67, -47.493000, -2.010000, -0.409000
217.66, 134.31, 355.67, -47.493000, -2.014000, -0.416000
207.22, 134.31, 355.67, -47.484000, -1.997000, -0.408000
196.79, 134.31, 355.67, -47.476000, -1.993000, -0.419000
186.35, 134.31, 355.67, -47.475000, -1.973000, -0.425000
175.92, 134.31, 355.67, -47.471000, -1.959000, -0.422000
165.49, 144.75, 355.67, -47.476000, -1.938000, -0.428000
175.92, 144.75, 355.67, -47.472000, -1.947000, -0.408000
186.35, 144.75, 355.67, -47.473000, -1.967000, -0.404000
196.79, 144.75, 355.67, -47.478000, -1.973000, -0.406000
207.22, 144.75, 355.67, -47.479000, -1.996000, -0.396000
217.66, 144.75, 355.67, -47.489000, -1.994000, -0.398000
228.09, 144.75, 355.67, -47.497000, -1.994000, -0.402000
238.53, 144.75, 355.67, -47.506000, -1.999000, -0.400000
248.96, 144.75, 355.67, -47.509000, -2.014000, -0.402000
259.40, 144.75, 355.67, -47.529000, -2.011000, -0.405000
269.83, 144.75, 355.67, -47.533000, -2.003000, -0.393000
280.27, 144.75, 355.67, -47.544000, -2.002000, -0.405000
290.70, 144.75, 355.67, -47.552000, -1.993000, -0.399000
301.14, 144.75, 355.67, -47.563000, -1.985000, -0.410000
311.57, 144.75, 355.67, -47.572000, -1.980000, -0.406000
322.01, 144.75, 355.67, -47.584000, -1.975000, -0.407000
332.44, 144.75, 355.67, -47.588000, -1.961000, -0.421000
342.88, 144.75, 355.67, -47.597000, -1.948000, -0.426000
353.31, 155.18, 355.67, -47.624000, -1.893000, -0.410000
342.88, 155.18, 355.67, -47.615000, -1.913000, -0.405000
332.44, 155.18, 355.67, -47.599000, -1.932000, -0.392000
322.01, 155.18, 355.67, -47.589000, -1.951000, -0.399000
311.57, 155.18, 355.67, -47.579000, -1.962000, -0.381000
301.14, 155.18, 355.67, -47.571000, -1.960000, -0.383000
290.70, 155.18, 355.67, -47.557000, -1.980000, -0.386000
280.27, 155.18, 355.67, -47.546000, -1.987000, -0.386000
269.83, 155.18, 355.67, -47.537000, -1.986000, -0.384000
259.40, 155.18, 355.67, -47.523000, -1.995000, -0.384000
248.96, 155.18, 355.67, -47.515000, -2.002000, -0.386000
238.53, 155.18, 355.67, -47.503000, -1.991000, -0.381000
228.09, 155.18, 355.67, -47.498000, -1.990000, -0.391000
217.66, 155.18, 355.67, -47.488000, -1.972000, -0.391000
207.22, 155.18, 355.67, -47.483000, -1.972000, -0.395000
196.79, 155.18, 355.67, -47.478000, -1.958000, -0.389000
186.35, 155.18, 355.67, -47.468000, -1.941000, -0.398000
175.92, 155.18, 355.67, -47.471000, -1.923000, -0.402000
165.49, 165.62, 355.67, -47.464000, -1.879000, -0.400000
175.92, 165.62, 355.67, -47.468000, -1.913000, -0.391000
186.35, 165.62, 355.67, -47.470000, -1.925000, -0.387000
196.79, 165.62, 355.67, -47.470000, -1.950000, -0.388000
207.22, 165.62, 355.67, -47.481000, -1.951000, -0.387000
217.66, 165.62, 355.67, -47.489000, -1.970000, -0.371000
228.09, 165.62, 355.67, -47.496000, -1.978000, -0.377000
238.53, 165.62, 355.67, -47.505000, -1.980000, -0.374000
248.96, 165.62, 355.67, -47.514000, -1.971000, -0.367000
259.40, 165.62, 355.67, -47.524000, -1.972000, -0.372000
269.83, 165.62, 355.67, -47.536000, -1.975000, -0.370000
280.27, 165.62, 355.67, -47.546000, -1.970000, -0.361000
290.70, 165.62, 355.67, -47.561000, -1.966000, -0.360000
301.14, 165.62, 355.67, -47.572000, -1.947000, -0.371000
311.57, 165.62, 355.67, -47.579000, -1.934000, -0.375000
322.01, 165.62, 355.67, -47.596000, -1.925000, -0.364000
332.44, 165.62, 355.67, -47.605000, -1.915000, -0.375000
342.88, 165.62, 355.67, -47.612000, -1.903000, -0.380000
342.88, 176.05, 355.67, -47.613000, -1.898000, -0.341000
332.44, 176.05, 355.67, -47.613000, -1.911000, -0.348000
322.01, 176.05, 355.67, -47.599000, -1.915000, -0.339000
311.57, 176.05, 355.67, -47.588000, -1.928000, -0.333000
301.14, 176.05, 355.67, -47.579000, -1.929000, -0.342000
290.70, 176.05, 355.67, -47.563000, -1.946000, -0.341000
280.27, 176.05, 355.67, -47.545000, -1.948000, -0.340000
269.83, 176.05, 355.67, -47.542000, -1.962000, -0.343000
259.40, 176.05, 355.67, -47.525000, -1.960000, -0.360000
248.96, 176.05, 355.67, -47.512000, -1.970000, -0.349000
238.53, 176.05, 355.67, -47.505000, -1.964000, -0.359000
228.09, 176.05, 355.67, -47.497000, -1.962000, -0.355000
217.66, 176.05, 355.67, -47.490000, -1.948000, -0.363000
207.22, 176.05, 355.67, -47.481000, -1.940000, -0.358000
196.79, 176.05, 355.67, -47.475000, -1.927000, -0.361000
186.35, 176.05, 355.67, -47.468000, -1.919000, -0.362000
175.92, 186.49, 355.67, -47.470000, -1.891000, -0.327000
186.35, 186.49, 355.67, -47.474000, -1.921000, -0.347000
196.79, 186.49, 355.67, -47.479000, -1.936000, -0.351000
207.22, 186.49, 355.67, -47.481000, -1.940000, -0.349000
217.66, 186.49, 355.67, -47.492000, -1.952000, -0.345000
228.09, 186.49, 355.67, -47.493000, -1.959000, -0.340000
238.53, 186.49, 355.67, -47.501000, -1.964000, -0.340000
248.96, 186.49, 355.67, -47.509000, -1.952000, -0.344000
259.40, 186.49, 355.67, -47.522000, -1.958000, -0.333000
269.83, 186.49, 355.67, -47.536000, -1.952000, -0.319000
280.27, 186.49, 355.67, -47.547000, -1.936000, -0.320000
290.70, 186.49, 355.67, -47.558000, -1.938000, -0.321000
301.14, 186.49, 355.67, -47.567000, -1.934000, -0.311000
311.57, 186.49, 355.67, -47.587000, -1.919000, -0.308000
322.01, 186.49, 355.67, -47.604000, -1.910000, -0.317000
332.44, 186.49, 355.67, -47.614000, -1.896000, -0.318000
332.44, 196.92, 355.67, -47.627000, -1.879000, -0.275000
322.01, 196.92, 355.67, -47.609000, -1.902000, -0.273000
311.57, 196.92, 355.67, -47.591000, -1.905000, -0.262000
301.14, 196.92, 355.67, -47.572000, -1.927000, -0.269000
290.70, 196.92, 355.67, -47.553000, -1.936000, -0.272000
280.27, 196.92, 355.67, -47.540000, -1.947000, -0.288000
269.83, 196.92, 355.67, -47.529000, -1.950000, -0.304000
259.40, 196.92, 355.67, -47.521000, -1.955000, -0.298000
